;LogisticRegressionCV;DecisionTreeClassifier;SVC;XGBClassifier;MLPClassifier;RandomForestClassifier
5634;0;1;0;9;0;4
5635;0;0;9;11;0;9
5636;0;0;11;8;0;11
5637;0;0;10;12;0;14
5638;0;1;11;6;0;15
5639;0;0;10;10;0;12
5640;0;1;12;8;0;9
5641;0;0;11;7;0;5
5642;0;0;11;7;0;13
5643;0;0;11;7;0;8
5644;0;0;11;7;0;8
5645;0;1;11;8;0;10
5646;0;0;11;8;0;7
5647;0;0;12;8;0;11
5648;0;0;0;9;0;5
5649;0;1;0;7;0;10
5650;0;1;9;9;0;6
5651;0;1;12;7;0;10
5652;0;1;0;8;0;8
5653;0;1;13;6;0;9
5654;0;2;0;9;0;10
5655;0;0;0;5;0;8
5656;0;0;0;10;0;11
5657;0;1;0;10;0;6
5658;0;1;11;7;0;16
5659;0;1;10;9;0;13
5660;0;1;10;9;0;13
5661;0;0;10;12;0;10
5662;0;1;12;8;0;15
5663;0;0;9;10;0;11
5664;0;2;0;7;0;8
5665;0;3;0;9;0;6
5666;0;0;0;7;0;11
5667;0;1;10;6;0;7
5668;0;0;11;9;0;6
5669;0;0;11;9;0;6
5670;0;1;0;8;0;12
5671;0;1;0;7;0;8
5672;0;2;8;6;0;13
5673;0;0;11;7;0;12
5674;0;1;10;12;0;5
5675;0;2;6;6;0;5
5676;0;0;0;6;0;11
5677;0;0;0;6;0;11
5678;0;1;0;7;0;5
5679;0;2;0;6;0;7
5680;0;2;0;5;0;13
5681;0;1;12;6;0;9
5682;0;1;0;8;0;13
5683;0;2;0;9;0;8
5684;0;3;0;6;0;8
5685;0;1;0;9;0;11
5686;0;1;0;8;0;7
5687;0;1;0;5;0;9
5688;0;1;0;5;0;11
5689;0;1;10;8;0;10
5690;0;1;10;5;0;11
5691;0;2;11;7;0;15
5692;0;1;10;7;0;13
5693;0;1;10;6;0;11
5694;0;1;10;8;0;10
5695;0;1;10;7;0;9
5696;0;1;10;7;0;9
5697;0;1;10;9;0;7
5698;0;1;10;8;0;10
5699;0;1;11;6;0;10
5700;0;1;10;9;0;10
5701;0;1;10;7;0;6
5702;0;1;8;6;0;10
5703;0;1;9;8;0;7
5704;0;1;10;6;0;9
5705;0;1;10;10;0;9
5706;0;1;10;7;0;11
5707;0;1;9;8;0;8
5708;0;1;9;6;0;10
5709;0;1;9;7;0;11
5710;0;1;9;7;0;8
5711;0;1;9;8;0;11
5712;0;1;9;7;0;9
5713;0;1;9;8;0;11
5714;0;1;8;9;0;10
5715;0;1;0;8;0;10
5716;0;0;0;5;0;9
5717;0;0;11;5;0;9
5718;0;1;4;8;0;8
5719;0;1;3;7;0;7
5720;0;2;10;9;0;6
5721;0;1;10;9;0;7
5722;0;1;10;9;0;8
5723;0;2;10;9;0;5
5724;0;2;10;9;0;8
5725;0;1;0;7;0;5
5726;0;2;10;10;0;5
5727;0;1;0;8;0;8
5728;0;0;0;9;0;11
5729;0;1;0;6;0;11
5730;0;1;0;6;0;11
5731;0;1;9;5;0;10
5732;0;1;8;9;0;8
5733;0;2;0;6;0;7
5734;0;2;0;6;0;7
5735;0;0;0;5;0;6
5736;0;0;0;5;0;6
5737;0;2;0;5;0;7
5738;0;2;0;5;0;7
5739;0;1;0;5;0;13
5740;0;1;0;5;0;10
5741;0;1;0;5;0;10
5742;0;2;0;5;0;10
5743;0;2;0;6;0;6
5744;0;1;11;7;0;11
5745;0;1;11;7;0;10
5746;0;1;11;7;0;14
5747;0;2;11;6;0;14
5748;0;1;11;4;0;12
5749;0;1;0;7;0;8
5750;0;2;0;6;0;8
5751;0;0;0;6;0;8
5752;0;1;0;8;0;9
5753;0;2;0;7;0;6
5754;0;2;0;5;0;8
5755;0;2;0;5;0;10
5756;0;1;0;5;0;9
5757;0;1;0;5;0;9
5758;0;2;0;6;0;10
5759;0;1;0;6;0;9
5760;0;2;0;6;0;9
5761;0;2;0;7;0;7
5762;0;2;0;6;0;9
5763;0;2;0;9;0;7
5764;0;0;0;8;0;8
5765;0;2;0;8;0;12
5766;0;2;0;7;0;5
5767;0;1;0;6;0;6
5768;0;1;0;7;0;10
5769;0;1;0;6;0;13
5770;0;1;0;5;0;7
5771;0;1;0;5;0;10
5772;0;2;0;5;0;15
5773;0;1;0;5;0;10
5774;0;0;0;5;0;9
5775;0;0;0;6;0;5
5776;0;0;0;6;0;5
5777;0;2;0;9;0;8
5778;0;2;0;7;0;5
5779;0;2;0;10;0;7
5780;0;2;0;10;0;7
5781;0;2;0;6;0;11
5782;0;2;0;6;0;11
5783;0;1;0;6;0;8
5784;0;1;0;6;0;8
5785;0;2;0;5;0;11
5786;0;0;0;7;0;11
5787;0;1;0;7;0;7
5788;0;1;0;11;0;7
5789;0;2;0;8;0;5
5790;0;2;0;10;0;6
5791;0;1;0;7;0;8
5792;0;3;0;8;0;10
5793;0;1;0;8;0;11
5794;0;1;0;7;0;12
5795;0;1;0;5;0;7
5796;0;2;0;8;0;10
5797;0;2;0;8;0;4
5798;0;2;9;10;0;9
5799;0;3;10;8;0;11
5800;0;1;10;7;0;8
5801;0;1;10;8;0;10
5802;0;2;0;10;0;8
5803;0;1;0;9;0;8
5804;0;1;0;7;0;4
5805;0;1;0;8;0;7
5806;0;1;0;9;0;6
5807;0;1;0;6;0;3
5808;0;1;11;8;0;8
5809;0;3;11;11;0;8
5810;0;2;11;8;0;9
5811;0;1;0;7;0;4
5812;0;2;0;5;0;8
5813;0;1;0;9;0;8
5814;0;1;0;7;0;7
5815;0;1;0;5;0;7
5816;0;1;0;7;0;8
5817;0;2;0;5;0;8
5818;0;2;0;8;0;7
5819;0;1;0;7;0;9
5820;0;0;0;5;0;11
5821;0;0;0;5;0;11
5822;0;1;0;7;0;10
5823;0;1;0;9;0;10
5824;0;3;0;4;0;11
5825;0;3;0;5;0;9
5826;0;2;0;6;0;11
5827;0;2;0;7;0;12
5828;0;1;0;5;0;9
5829;0;3;0;6;0;7
5830;0;2;0;8;0;11
5831;0;0;0;8;0;13
5832;0;1;0;9;0;12
5833;0;2;0;8;0;9
5834;0;1;0;6;0;6
5835;0;0;0;8;0;11
5836;0;2;0;10;0;8
5837;0;0;0;6;0;8
5838;0;2;0;7;0;10
5839;0;1;0;8;0;10
5840;0;2;0;7;0;8
5841;0;2;0;7;0;6
5842;0;0;11;11;0;13
5843;0;1;11;8;0;8
5844;0;1;0;6;0;5
5845;0;0;0;8;0;6
5846;0;0;0;8;0;6
5847;0;0;0;9;0;7
5848;0;1;0;8;0;8
5849;0;0;0;7;0;6
5850;0;1;0;9;0;6
5851;0;1;0;6;0;10
5852;0;1;0;6;0;10
5853;0;2;0;8;0;5
5854;0;2;0;8;0;5
5855;0;0;0;6;0;6
5856;0;0;0;6;0;6
5857;0;2;0;8;0;6
5858;0;0;0;6;0;7
5859;0;1;0;6;0;8
5860;0;1;0;6;0;4
5861;0;1;0;7;0;6
5862;0;1;0;6;0;5
5863;0;0;0;11;0;7
5864;0;1;0;7;0;7
5865;0;1;0;8;0;8
5866;0;1;0;6;0;8
5867;0;1;0;6;0;6
5868;0;1;0;6;0;9
5869;0;1;0;6;0;7
5870;0;1;0;7;0;7
5871;0;1;0;6;0;4
5872;0;1;0;6;0;6
5873;0;1;0;6;0;8
5874;0;1;0;9;0;7
5875;0;1;0;9;0;8
5876;0;1;0;6;0;7
5877;0;1;0;7;0;9
5878;0;1;0;7;0;7
5879;0;1;0;8;0;6
5880;0;0;0;8;0;7
5881;0;1;0;6;0;3
5882;0;1;0;6;0;8
5883;0;1;0;6;0;8
5884;0;0;0;7;0;5
5885;0;0;0;7;0;5
5886;0;0;0;11;0;6
5887;0;0;0;11;0;6
5888;0;2;0;12;0;6
5889;0;2;0;8;0;8
5890;0;1;0;7;0;7
5891;0;0;0;9;0;7
5892;0;0;0;8;0;5
5893;0;1;0;7;0;7
5894;0;3;0;9;0;7
5895;0;2;0;7;0;5
5896;0;1;0;9;0;14
5897;0;3;0;12;0;11
5898;0;1;0;5;0;8
5899;0;0;0;5;0;10
5900;0;1;0;4;0;7
5901;0;0;0;7;0;9
5902;0;1;0;5;0;8
5903;0;0;0;7;0;9
5904;0;1;0;6;0;5
5905;0;2;0;7;0;11
5906;0;2;0;6;0;9
5907;0;1;0;7;0;7
5908;0;0;0;6;0;9
5909;0;1;0;7;0;6
5910;0;2;0;5;0;11
5911;0;0;0;5;0;12
5912;0;0;0;8;0;9
5913;0;1;0;6;0;8
5914;0;2;0;7;0;6
5915;0;2;0;8;0;8
5916;0;2;0;6;0;3
5917;0;1;0;6;0;5
5918;0;1;0;9;0;8
5919;0;1;10;10;0;9
5920;0;3;0;8;0;8
5921;0;2;0;7;0;6
5922;0;1;0;8;0;9
5923;0;2;0;9;0;8
5924;0;1;0;6;0;10
5925;0;2;0;8;0;6
5926;0;0;0;11;0;6
5927;0;1;0;7;0;8
5928;0;1;0;7;0;8
5929;0;1;0;10;0;7
5930;0;1;0;10;0;5
5931;0;1;0;8;0;5
5932;0;1;0;7;0;6
5933;0;2;0;6;0;13
5934;0;2;0;6;0;12
5935;0;1;0;8;0;14
5936;0;2;0;7;0;12
5937;0;1;0;9;0;20
5938;0;1;0;9;0;18
5939;0;1;0;11;0;9
5940;0;1;0;11;0;9
5941;0;0;0;11;0;4
5942;0;0;0;11;0;4
5943;0;1;0;7;0;6
5944;0;1;0;7;0;6
5945;0;2;0;7;0;8
5946;0;2;0;7;0;8
5947;0;1;0;9;0;9
5948;0;1;0;6;0;9
5949;0;2;0;6;0;7
5950;0;0;0;8;0;12
5951;0;0;0;8;0;12
5952;0;0;0;10;0;14
5953;0;1;0;8;0;5
5954;0;1;0;8;0;5
5955;0;1;0;12;0;5
5956;0;1;0;12;0;5
5957;0;2;0;10;0;5
5958;0;1;0;8;0;5
5959;0;2;0;7;0;4
5960;0;2;0;9;0;5
5961;0;1;0;8;0;4
5962;0;1;0;10;0;8
5963;0;0;0;10;0;9
5964;0;0;0;11;0;5
5965;0;0;0;11;0;5
5966;0;1;0;7;0;9
5967;0;1;0;7;0;9
5968;0;2;0;10;0;7
5969;0;1;0;10;0;5
5970;0;1;0;10;0;5
5971;0;1;0;10;0;5
5972;0;1;0;10;0;5
5973;0;1;0;8;0;10
5974;0;1;0;9;0;4
5975;0;1;0;10;0;8
5976;0;1;0;12;0;8
5977;0;1;0;12;0;8
5978;0;1;0;10;0;4
5979;0;1;0;10;0;4
5980;0;1;0;6;0;6
5981;0;1;0;6;0;6
5982;0;2;0;7;0;10
5983;0;2;0;7;0;10
5984;0;1;0;8;0;9
5985;0;1;0;8;0;9
5986;0;1;0;12;0;5
5987;0;1;0;9;0;4
5988;0;2;8;13;0;7
5989;0;2;8;13;0;7
5990;0;1;8;11;0;8
5991;0;1;8;11;0;8
5992;0;1;0;11;0;3
5993;0;2;0;10;0;9
5994;0;2;0;9;0;10
5995;0;1;10;8;0;7
5996;0;1;10;8;0;7
5997;0;1;10;5;0;12
5998;0;1;4;5;0;9
5999;0;1;4;5;0;9
6000;0;1;5;3;0;8
6001;0;1;0;8;0;7
6002;0;1;0;6;0;7
6003;0;1;0;7;0;4
6004;0;2;0;6;0;6
6005;0;3;0;4;0;3
6006;0;1;0;8;0;4
6007;0;1;0;5;0;8
6008;0;2;0;5;0;5
6009;0;1;0;8;0;6
6010;0;2;0;6;0;4
6011;0;2;0;4;0;5
6012;0;3;0;4;0;3
6013;0;1;0;6;0;5
6014;0;1;0;8;0;7
6015;0;2;0;8;0;6
6016;0;3;0;9;0;8
6017;0;2;0;6;0;6
6018;0;3;0;6;0;3
6019;0;3;0;6;0;3
6020;0;3;0;5;0;3
6021;0;2;0;6;0;6
6022;0;3;0;5;0;3
6023;0;1;0;12;0;6
6024;0;2;0;9;0;1
6025;0;2;0;9;0;7
6026;0;1;3;8;0;1
6027;0;1;0;11;0;4
6028;0;2;0;8;0;2
6029;0;1;4;8;0;6
6030;0;1;4;8;0;6
6031;0;1;0;7;0;4
6032;0;1;9;12;0;9
6033;0;1;9;8;0;7
6034;0;2;9;9;0;7
6035;0;1;0;9;0;6
6036;0;2;0;5;0;5
6037;0;2;0;9;0;4
6038;0;3;0;10;0;7
6039;0;3;0;10;0;6
6040;0;1;0;9;0;10
6041;0;1;0;12;0;8
6042;0;2;0;7;0;8
6043;0;1;0;5;0;10
6044;0;1;0;6;0;7
6045;0;1;0;8;0;7
6046;0;2;0;8;0;6
6047;0;2;0;8;0;8
6048;0;2;0;8;0;11
6049;0;2;0;6;0;9
6050;0;1;0;6;0;8
6051;0;2;0;6;0;9
6052;0;2;0;6;0;6
6053;0;2;0;6;0;10
6054;0;0;0;7;0;8
6055;0;1;0;9;0;6
6056;0;0;0;10;0;8
6057;0;2;0;7;0;7
6058;0;1;0;7;0;11
6059;0;1;0;9;0;8
6060;0;0;0;9;0;9
6061;0;1;0;6;0;9
6062;0;1;0;6;0;9
6063;0;2;0;7;0;4
6064;0;2;0;7;0;4
6065;0;1;0;6;0;6
6066;0;1;0;8;0;8
6067;0;2;0;6;0;6
6068;0;0;0;6;0;7
6069;0;1;0;7;0;5
6070;0;1;0;7;0;5
6071;0;2;0;6;0;4
6072;0;1;0;5;0;6
6073;0;3;0;9;0;8
6074;0;1;0;7;0;5
6075;0;2;0;7;0;6
6076;0;1;0;6;0;3
6077;0;0;0;7;0;5
6078;0;0;0;7;0;4
6079;0;0;0;6;0;5
6080;0;0;0;8;0;3
6081;0;1;10;10;0;10
6082;0;1;10;8;0;8
6083;0;0;0;11;0;5
6084;0;2;0;7;0;8
6085;0;1;10;10;0;10
6086;0;1;9;8;0;11
6087;0;1;9;8;0;10
6088;0;1;10;6;0;12
6089;0;1;10;6;0;12
6090;0;1;10;5;0;10
6091;0;1;10;5;0;10
6092;0;2;9;6;0;9
6093;0;1;9;9;0;9
6094;0;2;0;7;0;9
6095;0;1;0;6;0;9
6096;0;0;0;9;0;4
6097;0;2;0;9;0;8
6098;0;1;0;6;0;9
6099;0;1;0;9;0;9
6100;0;2;9;7;0;10
6101;0;1;0;9;0;3
6102;0;1;0;10;0;6
6103;0;1;0;9;0;7
6104;0;1;0;8;0;3
6105;0;1;0;9;0;5
6106;0;1;0;7;0;3
6107;0;1;0;8;0;3
6108;0;1;0;7;0;4
6109;0;1;0;9;0;2
6110;0;0;0;9;0;4
6111;0;2;0;7;0;10
6112;0;1;0;10;0;7
6113;0;2;0;6;0;11
6114;0;2;0;11;0;5
6115;0;1;0;9;0;10
6116;0;1;0;10;0;7
6117;0;2;9;5;0;8
6118;0;1;9;2;0;9
6119;0;1;0;8;0;6
6120;0;1;0;5;0;6
6121;0;2;8;5;0;9
6122;0;1;8;7;0;7
6123;0;1;0;5;0;6
6124;0;1;0;9;0;4
6125;0;1;0;9;0;6
6126;0;1;0;9;0;5
6127;0;1;0;7;0;6
6128;0;2;0;10;0;3
6129;0;1;0;6;0;8
6130;0;1;0;6;0;8
6131;0;2;0;8;0;8
6132;0;2;0;8;0;8
6133;0;1;0;8;0;8
6134;0;1;0;8;0;8
6135;0;2;0;8;0;6
6136;0;2;0;8;0;6
6137;0;1;0;8;0;6
6138;0;1;0;9;0;5
6139;0;1;0;9;0;5
6140;0;1;0;7;0;3
6141;0;0;0;7;0;6
6142;0;0;0;7;0;6
6143;0;0;0;7;0;6
6144;0;0;0;8;0;6
6145;0;0;0;8;0;6
6146;0;0;0;8;0;5
6147;0;0;0;8;0;5
6148;0;0;0;6;0;7
6149;0;0;0;6;0;7
6150;0;0;0;9;0;6
6151;0;0;0;9;0;5
6152;0;1;7;6;0;11
6153;0;0;6;8;0;2
6154;0;1;10;10;0;9
6155;0;1;0;5;0;8
6156;0;2;0;10;0;10
6157;0;3;0;9;0;7
6158;0;2;9;9;0;11
6159;0;2;9;7;0;6
6160;0;0;8;8;0;7
6161;0;2;4;7;0;5
6162;0;1;5;6;0;9
6163;0;2;4;8;0;3
6164;0;1;0;9;0;5
6165;0;1;0;6;0;10
6166;0;1;0;10;0;5
6167;0;0;0;8;0;4
6168;0;2;0;8;0;8
6169;0;1;0;8;0;5
6170;0;2;0;9;0;6
6171;0;1;0;9;0;7
6172;0;2;0;10;0;8
6173;0;2;0;8;0;7
6174;0;2;6;6;0;6
6175;0;2;6;6;0;6
6176;0;2;5;8;0;7
6177;0;1;6;7;0;6
6178;0;1;5;6;0;8
6179;0;1;0;10;0;7
6180;0;2;0;5;0;6
6181;0;0;0;8;0;4
6182;0;2;10;4;0;10
6183;0;2;10;4;0;10
6184;0;1;8;7;0;6
6185;0;1;8;7;0;6
